SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
286951,0,Revolving loans,F,N,Y,2,202500.0,585000.0,29250.0,585000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.009175,-13349,-5218,-4044.0,-2463,,1,1,0,1,1,0,Core staff,4.0,2,2,MONDAY,11,0,0,0,0,1,1,Kindergarten,0.6748761239255524,0.7333164199461336,0.3523399726917038,0.0124,0.0,0.9776,0.6940000000000001,0.0014,0.0,0.069,0.0417,0.0417,0.0,0.0101,0.0097,0.0,0.0,0.0126,0.0,0.9777,0.706,0.0014,0.0,0.069,0.0417,0.0417,0.0,0.011,0.0101,0.0,0.0,0.0125,0.0,0.9776,0.6981,0.0014,0.0,0.069,0.0417,0.0417,0.0,0.0103,0.0099,0.0,0.0,reg oper account,block of flats,0.0084,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288155,0,Revolving loans,F,N,N,1,90000.0,270000.0,13500.0,270000.0,Family,Working,Higher education,Married,Co-op apartment,0.020246,-8815,-563,-1021.0,-1021,,1,1,1,1,0,0,,3.0,3,3,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1849010655988524,0.1292790158771978,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
288494,0,Revolving loans,M,N,N,0,121500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-21471,-5308,-2169.0,-4625,,1,1,1,1,1,0,Managers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 1,,0.6354889284248603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
289491,0,Revolving loans,F,N,Y,2,225000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0038179999999999,-15319,-4085,-5831.0,-1822,,1,1,0,1,1,0,Core staff,4.0,2,2,FRIDAY,10,0,0,0,0,0,0,Police,,0.6536714732659249,0.1566398270314114,0.0082,,0.9727,,,0.0,0.0086,0.0417,,0.0008,,0.0071,,0.0016,0.0084,,0.9727,,,0.0,0.0,0.0417,,0.0,,0.0067,,0.0017,0.0083,,0.9727,,,0.0,0.0,0.0417,,0.0,,0.0068,,0.0016,,block of flats,0.0051,Wooden,Yes,0.0,0.0,0.0,0.0,-1777.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
290501,0,Revolving loans,F,N,Y,0,103500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00733,-21696,-10800,-366.0,-4615,,1,1,0,1,0,0,Core staff,1.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,School,,0.7279887873240056,0.3944954053123993,0.068,,0.994,,,0.04,0.0345,0.375,,,,0.0944,,0.0587,0.0693,,0.994,,,0.0403,0.0345,0.375,,,,0.0984,,0.0622,0.0687,,0.994,,,0.04,0.0345,0.375,,,,0.0961,,0.06,,block of flats,0.1021,"Stone, brick",No,1.0,0.0,1.0,0.0,-214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290660,0,Revolving loans,M,Y,Y,2,225000.0,270000.0,13500.0,270000.0,Group of people,State servant,Secondary / secondary special,Married,House / apartment,0.00963,-9527,-1938,-408.0,-2187,17.0,1,1,0,1,0,0,,4.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.2752962335517101,0.6635194529973911,0.2837118826350007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
290764,0,Revolving loans,F,N,Y,0,112500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.022625,-21455,-12802,-12194.0,-3793,,1,1,0,1,0,0,Medicine staff,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Other,,0.4622538522033768,0.2431864804420123,0.0247,0.0,0.9498,0.3132,0.0355,0.0,0.069,0.0833,0.125,0.0066,0.0202,0.0166,0.0,0.028,0.0252,0.0,0.9499,0.3401,0.0358,0.0,0.069,0.0833,0.125,0.0067,0.022,0.0173,0.0,0.0297,0.025,0.0,0.9498,0.3224,0.0357,0.0,0.069,0.0833,0.125,0.0067,0.0205,0.0169,0.0,0.0286,,block of flats,0.0192,"Stone, brick",No,0.0,0.0,0.0,0.0,-210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
291506,0,Revolving loans,M,Y,Y,0,126000.0,270000.0,13500.0,270000.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-7949,-155,-7949.0,-628,10.0,1,1,0,1,0,0,,1.0,1,1,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.2663177886870393,0.7638379592140738,0.2896112383820055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
292158,0,Revolving loans,F,N,Y,0,202500.0,157500.0,7875.0,270000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.032561,-10440,-164,-3084.0,-3080,,1,1,0,1,1,1,Sales staff,2.0,1,1,TUESDAY,17,0,0,0,0,0,0,Self-employed,0.4248894770788352,0.3472384388731557,0.6594055320683344,0.0925,0.0637,0.9732,0.6328,0.0104,0.05,0.1379,0.1979,0.2396,0.0155,0.0761,0.0785,0.0019,0.0163,0.084,0.0201,0.9737,0.6537,0.0064,0.0,0.1379,0.1667,0.2083,0.0,0.0551,0.053,0.0,0.0,0.0833,0.0637,0.9737,0.6444,0.0094,0.0,0.1379,0.1875,0.2292,0.0,0.0774,0.0711,0.0019,0.0005,reg oper account,block of flats,0.0435,Panel,No,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
292414,0,Revolving loans,F,Y,Y,2,135000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006629,-11860,-3177,-5020.0,-4082,19.0,1,1,0,1,0,0,,4.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,Transport: type 1,0.5059183861982823,0.5961654371390924,0.6879328378491735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
293156,0,Revolving loans,M,Y,N,1,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-14662,-2773,-2969.0,-4119,9.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.6656204220302323,0.6832688314232291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
293513,0,Revolving loans,F,N,Y,1,112500.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,-15699,-2619,-3015.0,-4209,,1,1,0,1,0,0,Core staff,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Other,0.8490469688622726,0.6120677408334932,0.3077366963789207,0.0495,,0.9608,,,,0.2069,0.125,,,,0.0562,,,0.0504,,0.9608,,,,0.2069,0.125,,,,0.0586,,,0.05,,0.9608,,,,0.2069,0.125,,,,0.0572,,,,block of flats,0.0568,"Stone, brick",No,3.0,0.0,3.0,0.0,-557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
293591,0,Revolving loans,M,Y,Y,3,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-14204,-1253,-6005.0,-4472,15.0,1,1,0,1,0,0,Laborers,5.0,2,2,MONDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.4084914517511797,0.6795835768356047,0.8224987619370829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
293914,0,Revolving loans,F,N,N,2,99000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Incomplete higher,Married,Office apartment,0.008068,-11113,-794,-2253.0,-3688,,1,1,0,1,0,0,Core staff,4.0,3,3,THURSDAY,10,0,0,0,0,0,0,School,,0.1153233196906446,0.2580842039460289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
295310,0,Revolving loans,F,Y,Y,0,90000.0,180000.0,9000.0,180000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.0196889999999999,-10640,-1861,-4675.0,-3186,0.0,1,1,0,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Industry: type 4,0.5756062809601077,0.7139578541562436,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295772,0,Revolving loans,M,Y,N,0,202500.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-20757,-2566,-7038.0,-4228,6.0,1,1,0,1,1,0,Managers,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Government,0.7078255044492878,0.6888062401206233,0.8050196619153701,0.0412,0.0415,0.9811,0.7416,0.0088,0.0,0.069,0.1667,0.2083,0.0624,0.0336,0.0353,0.0,0.0,0.042,0.043,0.9811,0.7517,0.0088,0.0,0.069,0.1667,0.2083,0.0638,0.0367,0.0367,0.0,0.0,0.0416,0.0415,0.9811,0.7451,0.0088,0.0,0.069,0.1667,0.2083,0.0635,0.0342,0.0359,0.0,0.0,reg oper account,block of flats,0.0325,"Stone, brick",No,0.0,0.0,0.0,0.0,-118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
298220,0,Revolving loans,M,Y,Y,1,202500.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-11577,-1017,-3611.0,-4063,44.0,1,1,0,1,1,0,Laborers,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Transport: type 4,0.2937244687026723,0.53680937837376,0.3740208032583212,0.0505,0.0421,0.9712,0.6056,0.0154,0.0,0.1724,0.0833,0.125,0.0189,0.0412,0.0534,0.0,0.0,0.0515,0.0437,0.9712,0.621,0.0156,0.0,0.1724,0.0833,0.125,0.0193,0.045,0.0556,0.0,0.0,0.051,0.0421,0.9712,0.6109,0.0155,0.0,0.1724,0.0833,0.125,0.0192,0.0419,0.0544,0.0,0.0,reg oper account,block of flats,0.0422,"Stone, brick",No,5.0,0.0,5.0,0.0,-699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0
298348,0,Revolving loans,F,N,Y,0,90000.0,135000.0,6750.0,135000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-18441,-3246,-9880.0,-1975,,1,1,1,1,0,0,Medicine staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Medicine,,0.4152649720422731,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
299199,0,Revolving loans,F,N,N,0,202500.0,157500.0,7875.0,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-7799,-123,-5456.0,-491,,1,1,0,1,0,1,High skill tech staff,2.0,2,2,SATURDAY,14,1,1,0,0,0,0,Industry: type 12,0.3960561754799431,0.5216263549642368,0.1745642655572634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
299226,0,Revolving loans,M,Y,Y,0,225000.0,360000.0,18000.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-23552,-2404,-15941.0,-4134,2.0,1,1,0,1,1,0,Security staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Security,,0.4844972713909994,0.7352209993926424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299419,0,Revolving loans,F,N,Y,0,202500.0,540000.0,27000.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-14317,-414,-8211.0,-5085,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Trade: type 3,,0.4994005253062154,0.1694287272664794,0.2021,,0.9806,,,0.24,0.2069,0.3333,,0.1312,,0.1909,,0.1894,0.2059,,0.9806,,,0.2417,0.2069,0.3333,,0.1342,,0.1989,,0.2005,0.204,,0.9806,,,0.24,0.2069,0.3333,,0.1335,,0.1943,,0.1934,,block of flats,0.1901,Panel,No,0.0,0.0,0.0,0.0,-858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
299587,0,Revolving loans,F,N,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-21553,-712,-5350.0,-4404,,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,School,,0.4390984091576653,0.4294236843421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
302157,0,Revolving loans,M,Y,Y,1,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-13542,-1145,-2796.0,-4908,3.0,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 1,0.6255972617146792,0.6520012727893812,0.7476633896301825,0.0,,0.0,,,0.0,,,,,,,,,0.0,,0.0005,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,block of flats,0.0,,No,0.0,0.0,0.0,0.0,-2175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
302169,0,Revolving loans,M,Y,Y,0,315000.0,585000.0,29250.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-18567,-793,-2745.0,-2121,6.0,1,1,0,1,0,0,Managers,2.0,1,1,WEDNESDAY,12,0,1,1,0,1,1,Business Entity Type 3,,0.5810968697854202,0.4188542886233217,0.1103,0.0526,0.995,0.932,0.0312,0.16,0.069,0.5417,0.5833,0.013,0.0874,0.1371,0.0116,0.0387,0.1124,0.0546,0.995,0.9347,0.0315,0.1611,0.069,0.5417,0.5833,0.0133,0.0955,0.1428,0.0117,0.041,0.1114,0.0526,0.995,0.9329,0.0314,0.16,0.069,0.5417,0.5833,0.0133,0.0889,0.1396,0.0116,0.0395,,block of flats,0.1333,Panel,No,3.0,2.0,3.0,0.0,-723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
302447,0,Revolving loans,F,N,Y,0,128250.0,315000.0,15750.0,315000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010966,-20300,365243,-1925.0,-2291,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,XNA,0.7443848198231916,0.1937706153436909,0.5567274263630174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1224.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
302488,0,Revolving loans,F,N,Y,0,247500.0,585000.0,29250.0,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-16076,-675,-7418.0,-4250,,1,1,0,1,1,0,Managers,2.0,1,1,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.7827804672715969,0.7397324081590397,0.7338145369642702,0.3696,0.22,0.9781,0.7076,0.0,0.56,0.2845,0.4271,0.2708,0.0,0.2211,0.3511,0.0039,0.0068,0.1502,0.1528,0.9786,0.7190000000000001,0.0,0.2417,0.1034,0.4583,0.0417,0.0,0.1313,0.2586,0.0039,0.0033,0.3726,0.2021,0.9786,0.7115,0.0,0.52,0.3103,0.4583,0.2708,0.0,0.2249,0.4,0.0039,0.0069999999999999,org spec account,block of flats,0.2851,Panel,No,0.0,0.0,0.0,0.0,-2125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
309652,0,Revolving loans,M,Y,Y,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-21191,-2618,-3945.0,-4707,7.0,1,1,0,1,0,0,High skill tech staff,1.0,2,2,FRIDAY,12,0,0,0,0,1,1,Construction,0.7797138414432042,0.6779911006051134,0.5585066276769286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
309938,0,Revolving loans,M,Y,Y,2,225000.0,270000.0,13500.0,270000.0,Other_A,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14220,-5903,-4736.0,-4736,17.0,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 2,,0.2622583692422573,0.4920600938649263,0.0722,,0.9771,,,0.0,0.1379,0.1667,,,,0.0638,,0.0208,0.0735,,0.9772,,,0.0,0.1379,0.1667,,,,0.0665,,0.022,0.0729,,0.9771,,,0.0,0.1379,0.1667,,,,0.065,,0.0212,,block of flats,0.0598,Block,No,1.0,1.0,1.0,0.0,-607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
310114,0,Revolving loans,M,N,Y,0,450000.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.032561,-23204,-1399,-15532.0,-852,,1,1,0,1,1,1,Accountants,1.0,1,1,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.7303086069629249,0.7766105563597726,0.7421816117614419,0.0928,0.1124,0.9627,0.49,0.0316,0.36,0.3103,0.2083,0.25,0.0319,0.0748,0.1451,0.0039,0.0952,0.0945,0.1166,0.9628,0.51,0.0319,0.3625,0.3103,0.2083,0.25,0.0327,0.0817,0.1511,0.0039,0.1008,0.0937,0.1124,0.9627,0.4968,0.0318,0.36,0.3103,0.2083,0.25,0.0325,0.0761,0.1477,0.0039,0.0972,reg oper account,block of flats,0.1521,"Stone, brick",No,0.0,0.0,0.0,0.0,-591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
311490,1,Revolving loans,F,N,Y,0,108000.0,202500.0,10125.0,202500.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-20859,365243,-8800.0,-3151,,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.3573723654579609,0.2405414172860865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
311925,1,Revolving loans,F,N,Y,2,90000.0,180000.0,9000.0,180000.0,Other_B,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-10150,-282,-7902.0,-2236,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.4079671356561111,,,,0.9891,,,0.04,0.0345,0.3333,,,,0.0967,,,,,0.9891,,,0.0403,0.0345,0.3333,,,,0.1008,,,,,0.9891,,,0.04,0.0345,0.3333,,,,0.0984,,,,block of flats,0.0761,"Stone, brick",No,1.0,1.0,1.0,1.0,-238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
312139,0,Revolving loans,M,Y,Y,0,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-22618,-418,-4208.0,-4398,2.0,1,1,0,1,1,0,Drivers,2.0,3,3,FRIDAY,10,0,0,0,0,0,0,Transport: type 3,,0.5139880183634761,0.3539876078507373,0.0608,0.0675,0.9776,0.6940000000000001,0.0491,0.0,0.1034,0.1667,0.2083,0.0433,0.0496,0.0595,0.0,0.0,0.062,0.0701,0.9777,0.706,0.0495,0.0,0.1034,0.1667,0.2083,0.0443,0.0542,0.062,0.0,0.0,0.0614,0.0675,0.9776,0.6981,0.0494,0.0,0.1034,0.1667,0.2083,0.044,0.0504,0.0606,0.0,0.0,reg oper account,block of flats,0.0468,Panel,No,6.0,0.0,6.0,0.0,-2513.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
