SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
283530,1,Cash loans,M,Y,Y,0,225000.0,728460.0,38938.5,675000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-18242,365243,-7221.0,-1801,8.0,1,0,0,1,1,0,,2.0,2,2,SATURDAY,18,0,0,0,0,0,0,XNA,,0.3739411885018101,0.7662336700704004,,,0.9901,,,,,,,,,0.3474,,,,,0.9901,,,,,,,,,0.362,,,,,0.9901,,,,,,,,,0.3537,,,,,0.317,,No,0.0,0.0,0.0,0.0,-2932.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
283605,0,Cash loans,F,Y,Y,1,157500.0,226152.0,10089.0,162000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.009175,-9786,-656,-4562.0,-2449,16.0,1,1,0,1,0,0,Core staff,3.0,2,2,SUNDAY,13,0,0,0,0,0,0,Kindergarten,,0.6454384930609306,0.3689687382528466,0.1546,0.1826,0.9796,,,0.0,0.3448,0.1667,,0.1172,,0.1512,,0.0,0.1576,0.1895,0.9796,,,0.0,0.3448,0.1667,,0.1199,,0.1575,,0.0,0.1561,0.1826,0.9796,,,0.0,0.3448,0.1667,,0.1193,,0.1539,,0.0,,block of flats,0.1292,Panel,No,0.0,0.0,0.0,0.0,-725.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
283699,0,Cash loans,F,Y,Y,2,157500.0,379008.0,39798.0,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010032,-11533,-2569,-2063.0,-3249,12.0,1,1,1,1,1,0,Managers,4.0,2,2,TUESDAY,4,0,0,0,0,0,0,Business Entity Type 3,,0.4193007586094318,0.816092360478441,0.1299,0.1175,0.9846,,,0.16,0.1379,0.3333,,,,0.1399,,0.0881,0.1324,0.122,0.9846,,,0.1611,0.1379,0.3333,,,,0.1458,,0.0933,0.1312,0.1175,0.9846,,,0.16,0.1379,0.3333,,,,0.1425,,0.09,,block of flats,0.1292,"Stone, brick",No,0.0,0.0,0.0,0.0,-2277.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
283705,0,Cash loans,M,Y,Y,0,157500.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-18535,-478,-5825.0,-2089,9.0,1,1,0,1,0,1,Managers,2.0,1,1,FRIDAY,14,0,0,0,0,0,0,School,0.8647596738127539,0.5279304812240619,0.6769925032909132,0.2227,,0.9776,,,0.16,0.1379,0.3333,,,,0.1392,,0.2735,0.2269,,0.9777,,,0.1611,0.1379,0.3333,,,,0.145,,0.2895,0.2248,,0.9776,,,0.16,0.1379,0.3333,,,,0.1417,,0.2792,,block of flats,0.1689,Panel,No,0.0,0.0,0.0,0.0,-445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
283780,0,Cash loans,M,Y,Y,1,157500.0,675000.0,27099.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-18789,-2397,-9747.0,-2351,5.0,1,1,1,1,0,0,Security staff,3.0,2,2,MONDAY,13,0,1,1,0,1,1,Security,,0.4955082161976334,0.6178261467332483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-152.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284020,0,Cash loans,F,Y,Y,0,382500.0,1575000.0,41679.0,1575000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.026392,-17565,-478,-8819.0,-1083,5.0,1,1,0,1,0,0,Managers,1.0,2,2,MONDAY,12,0,0,0,0,1,1,Business Entity Type 1,,0.7196662046961513,0.2525986978339766,0.1485,,0.9811,,,0.16,0.1379,0.3333,,,,0.1544,,0.0,0.1513,,0.9811,,,0.1611,0.1379,0.3333,,,,0.1609,,0.0,0.1499,,0.9811,,,0.16,0.1379,0.3333,,,,0.1572,,0.0,,block of flats,0.1215,Panel,No,0.0,0.0,0.0,0.0,-1054.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
284186,0,Cash loans,M,N,N,0,180000.0,1037110.5,44068.5,954000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-21840,-1297,-7311.0,-4433,,1,1,0,1,0,0,Laborers,2.0,1,1,SUNDAY,13,0,0,0,0,0,0,Housing,,0.7535543511505869,0.5442347412142162,0.0082,,0.9687,,,0.0,0.0345,0.0417,,,,0.008,,,0.0084,,0.9687,,,0.0,0.0345,0.0417,,,,0.0083,,,0.0083,,0.9687,,,0.0,0.0345,0.0417,,,,0.0081,,,,block of flats,0.0068,,No,0.0,0.0,0.0,0.0,-1898.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,4.0
284189,0,Cash loans,F,N,N,1,144000.0,315000.0,25015.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14950,-3942,-4621.0,-4936,,1,1,1,1,0,0,,3.0,3,3,SATURDAY,6,0,0,0,0,0,0,Business Entity Type 2,,0.5247903122271783,0.3280631605201915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2085.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284245,0,Cash loans,F,N,Y,0,103500.0,333621.0,17595.0,288000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.031329,-9006,-1566,-6240.0,-1443,,1,1,1,1,0,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Industry: type 11,0.1788433831016171,0.3591974267341373,0.6658549219640212,0.0082,0.0,0.9776,0.6940000000000001,0.0008,0.0,0.0345,0.0417,0.0833,0.0046,0.0067,0.0063,0.0,0.0,0.0084,0.0,0.9777,0.706,0.0008,0.0,0.0345,0.0417,0.0833,0.0047,0.0073,0.0065,0.0,0.0,0.0083,0.0,0.9776,0.6981,0.0008,0.0,0.0345,0.0417,0.0833,0.0047,0.0068,0.0064,0.0,0.0,reg oper account,block of flats,0.0053,Wooden,No,2.0,0.0,2.0,0.0,-1017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
284251,0,Cash loans,F,N,N,2,67500.0,107820.0,7798.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.018029,-12334,-1580,-6476.0,-4510,,1,1,0,1,1,0,Security staff,4.0,3,3,THURSDAY,5,0,0,0,0,1,1,Construction,,0.5994252317091882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2325.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
284370,0,Cash loans,M,N,Y,0,144000.0,90000.0,10179.0,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.0196889999999999,-9398,-2854,-497.0,-2001,,1,1,1,1,1,0,Core staff,1.0,2,2,FRIDAY,17,0,0,0,1,1,0,Business Entity Type 2,,0.4790540716081004,0.1368005219117748,0.0794,0.063,0.9742,0.6464,0.0493,0.0,0.1379,0.1667,0.2083,0.0554,0.0605,0.0559,0.0193,0.025,0.0809,0.0653,0.9742,0.6602,0.0498,0.0,0.1379,0.1667,0.2083,0.0566,0.0661,0.0583,0.0195,0.0264,0.0802,0.063,0.9742,0.6511,0.0496,0.0,0.1379,0.1667,0.2083,0.0563,0.0616,0.0569,0.0194,0.0255,reg oper account,block of flats,0.0663,Panel,No,9.0,0.0,9.0,0.0,-450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284496,0,Cash loans,F,N,N,0,67500.0,149256.0,16204.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-14944,-269,-8788.0,-3987,,1,1,1,1,1,0,Laborers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.4811151413282944,0.6262415001964408,0.6879328378491735,0.0443,0.0425,0.9702,0.5920000000000001,0.0113,0.0,0.1379,0.125,0.1667,0.0552,0.0345,0.0683,0.0077,0.0243,0.0452,0.0441,0.9702,0.608,0.0114,0.0,0.1379,0.125,0.1667,0.0564,0.0376,0.0711,0.0078,0.0258,0.0448,0.0425,0.9702,0.5975,0.0114,0.0,0.1379,0.125,0.1667,0.0561,0.0351,0.0695,0.0078,0.0248,reg oper account,block of flats,0.0652,"Stone, brick",No,5.0,0.0,5.0,0.0,-521.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
284550,0,Cash loans,F,N,Y,0,126000.0,769500.0,43096.5,769500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0145199999999999,-22657,365243,-5849.0,-4214,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,XNA,0.6089786579530472,0.3994447605964198,0.3523399726917038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-638.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
284721,0,Cash loans,F,Y,Y,0,225000.0,562491.0,30645.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009334,-11435,-740,-862.0,-608,14.0,1,1,0,1,0,0,Private service staff,2.0,2,2,WEDNESDAY,18,0,0,0,1,1,0,Services,,0.5144086298572352,0.475849908720221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1213.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
284865,0,Cash loans,F,N,Y,0,112500.0,143910.0,14148.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-19894,365243,-5586.0,-3182,,1,0,0,1,1,0,,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,,0.3543898219555653,0.5531646987710016,0.0577,0.0811,0.9806,0.7348,0.0095,0.0,0.1379,0.125,0.1667,0.0414,0.0471,0.0512,0.0,0.0,0.0588,0.0842,0.9806,0.7452,0.0096,0.0,0.1379,0.125,0.1667,0.0424,0.0514,0.0533,0.0,0.0,0.0583,0.0811,0.9806,0.7383,0.0096,0.0,0.1379,0.125,0.1667,0.0422,0.0479,0.0521,0.0,0.0,reg oper account,block of flats,0.0454,"Stone, brick",No,0.0,0.0,0.0,0.0,-1608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
284923,0,Cash loans,M,Y,Y,0,292500.0,675000.0,29862.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-18925,-4320,-385.0,-2406,4.0,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Other,0.6069835122514863,0.6479017489356518,,0.132,,0.9841,,,0.0,0.069,0.1667,,,,0.058,,0.0,0.1345,,0.9841,,,0.0,0.069,0.1667,,,,0.0605,,0.0,0.1332,,0.9841,,,0.0,0.069,0.1667,,,,0.0591,,0.0,,block of flats,0.0456,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
285264,0,Cash loans,F,Y,Y,0,225000.0,473760.0,50400.0,450000.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.028663,-8470,-612,-4044.0,-1113,2.0,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.2435000408384778,0.4452472250303853,0.1021187878635838,0.0794,0.0,0.9861,0.8096,0.006,0.0,0.1724,0.1667,0.2083,0.0465,0.0639,0.0724,0.0039,0.0087,0.0809,0.0,0.9861,0.8171,0.0061,0.0,0.1724,0.1667,0.2083,0.0475,0.0698,0.0754,0.0039,0.0093,0.0802,0.0,0.9861,0.8121,0.0061,0.0,0.1724,0.1667,0.2083,0.0473,0.065,0.0737,0.0039,0.0089,reg oper account,block of flats,0.0588,"Stone, brick",No,1.0,0.0,1.0,0.0,-1630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
285491,0,Cash loans,M,Y,Y,0,225000.0,701730.0,71905.5,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0084739999999999,-11194,-1568,-341.0,-3088,10.0,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.5709556477201992,,,,0.9975,,,,,,,,,,,,,,0.9975,,,,,,,,,,,,,,0.9975,,,,,,,,,,,,,,0.0954,,No,4.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
285503,0,Cash loans,M,N,Y,1,112500.0,269550.0,19300.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-14973,-2209,-2808.0,-4465,,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,7,0,0,0,0,0,0,Business Entity Type 3,,0.1699529509371729,0.6817058776720116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1053.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
285530,0,Cash loans,F,N,N,2,135000.0,178290.0,14215.5,157500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.035792,-13106,-105,-1435.0,-5560,,1,1,0,1,1,0,Managers,4.0,2,2,FRIDAY,15,0,0,0,0,0,0,Government,,0.7572271977548795,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1344.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
285558,0,Cash loans,F,N,Y,2,113850.0,352044.0,13401.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14832,-1965,-549.0,-4164,,1,1,0,1,0,0,,4.0,2,2,MONDAY,13,0,0,0,0,0,0,Medicine,0.6895366497929231,0.5283065040199261,,0.0454,0.0438,0.9806,0.7348,0.004,0.0,0.1034,0.125,0.1667,0.042,0.0328,0.0317,0.0193,0.0232,0.0462,0.0454,0.9806,0.7452,0.004,0.0,0.1034,0.125,0.1667,0.043,0.0358,0.033,0.0195,0.0245,0.0458,0.0438,0.9806,0.7383,0.004,0.0,0.1034,0.125,0.1667,0.0428,0.0333,0.0323,0.0194,0.0236,reg oper account,block of flats,0.03,"Stone, brick",No,0.0,0.0,0.0,0.0,-601.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
285606,0,Cash loans,M,N,Y,2,103500.0,1056447.0,31018.5,922500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.031329,-15118,-132,-4966.0,-2115,,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,13,0,0,0,0,1,1,Industry: type 7,0.3621969948598584,0.3275990907866834,0.7776594425716818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
285683,0,Cash loans,M,N,N,1,180000.0,225000.0,20767.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-16589,-805,-4920.0,-142,,1,1,0,1,0,0,Security staff,3.0,2,2,SATURDAY,13,0,1,1,0,1,1,Security,,0.5309921998186411,0.4258928980051529,0.0206,0.0116,0.9821,0.7552,0.0031,0.0,0.0345,0.1667,0.0417,0.0,0.0168,0.0206,0.0,0.0092,0.021,0.012,0.9821,0.7648,0.0031,0.0,0.0345,0.1667,0.0417,0.0,0.0184,0.0214,0.0,0.0097,0.0208,0.0116,0.9821,0.7585,0.0031,0.0,0.0345,0.1667,0.0417,0.0,0.0171,0.021,0.0,0.0094,reg oper account,block of flats,0.0206,"Stone, brick",No,0.0,0.0,0.0,0.0,-2513.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
285766,0,Cash loans,F,N,Y,0,90000.0,518562.0,22099.5,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-19355,-1446,-8302.0,-2394,,1,1,0,1,0,0,Cooking staff,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Medicine,,0.3227143885403398,,0.0186,0.0,0.9722,0.6192,0.0027,0.0,0.069,0.0833,0.125,0.012,0.0151,0.0205,0.0,0.0,0.0189,0.0,0.9722,0.6341,0.0027,0.0,0.069,0.0833,0.125,0.0123,0.0165,0.0214,0.0,0.0,0.0187,0.0,0.9722,0.6243,0.0027,0.0,0.069,0.0833,0.125,0.0122,0.0154,0.0209,0.0,0.0,reg oper account,block of flats,0.0176,"Stone, brick",No,0.0,0.0,0.0,0.0,-453.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
285769,0,Cash loans,F,N,Y,0,144000.0,1006920.0,40063.5,900000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.0196889999999999,-22426,-442,-11821.0,-4089,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.6581773007570083,,0.0619,0.0,0.9776,,,0.0,0.1379,0.1667,,0.0951,,0.0537,,0.0,0.063,0.0,0.9777,,,0.0,0.1379,0.1667,,0.0973,,0.0559,,0.0,0.0625,0.0,0.9776,,,0.0,0.1379,0.1667,,0.0968,,0.0546,,0.0,,block of flats,0.0422,Panel,No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
285907,0,Cash loans,F,N,Y,0,90000.0,360000.0,24484.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-18614,-1979,-948.0,-2162,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Postal,,0.4467817223023183,0.6363761710860439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1616.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285936,0,Cash loans,M,Y,Y,1,270000.0,1024740.0,49428.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-11375,-1548,-4996.0,-3907,4.0,1,1,0,1,0,0,Managers,3.0,2,2,SUNDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.6063671948926154,0.5585066276769286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-1321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
286041,0,Cash loans,F,N,Y,0,112500.0,67765.5,7425.0,58500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-15390,-422,-3910.0,-5005,,1,1,0,1,1,0,Core staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Kindergarten,,0.6044291036789289,0.2896112383820055,0.1,0.1551,0.9945,0.9252,0.018,0.0,0.1724,0.1667,0.2083,0.1199,0.0815,0.1254,0.0,0.0,0.1019,0.161,0.9945,0.9281,0.0182,0.0,0.1724,0.1667,0.2083,0.1226,0.0891,0.1307,0.0,0.0,0.101,0.1551,0.9945,0.9262,0.0182,0.0,0.1724,0.1667,0.2083,0.122,0.0829,0.1277,0.0,0.0,reg oper account,block of flats,0.1085,Panel,No,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
286054,0,Cash loans,F,N,Y,0,135000.0,436032.0,16564.5,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014464,-22221,-3627,-3006.0,-4418,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,THURSDAY,4,0,0,0,0,0,0,Business Entity Type 3,,0.4514778325323269,0.7338145369642702,0.0619,0.0656,0.9821,0.7552,0.0441,0.0,0.1034,0.1667,0.2083,0.0638,0.0504,0.0497,0.0,0.0,0.063,0.0681,0.9821,0.7648,0.0445,0.0,0.1034,0.1667,0.2083,0.0652,0.0551,0.0518,0.0,0.0,0.0625,0.0656,0.9821,0.7585,0.0444,0.0,0.1034,0.1667,0.2083,0.0649,0.0513,0.0506,0.0,0.0,reg oper account,block of flats,0.0391,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
286077,0,Cash loans,F,N,Y,1,157500.0,331834.5,17505.0,252000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0116569999999999,-14716,-2987,-5995.0,-249,,1,1,0,1,1,0,,2.0,1,1,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.3925728027151056,0.7020376617564592,0.41534714488434,0.2619,0.206,0.9806,0.7348,0.0563,0.2,0.1724,0.3333,0.375,0.0,0.2085,0.227,0.0232,0.11,0.2668,0.2138,0.9806,0.7452,0.0568,0.2014,0.1724,0.3333,0.375,0.0,0.2277,0.2366,0.0233,0.1164,0.2644,0.206,0.9806,0.7383,0.0567,0.2,0.1724,0.3333,0.375,0.0,0.2121,0.2311,0.0233,0.1123,reg oper account,block of flats,0.2409,"Stone, brick",No,0.0,0.0,0.0,0.0,-433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286158,0,Cash loans,F,N,Y,0,225000.0,1463566.5,42921.0,1278000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-19487,-2389,-10140.0,-2628,,1,1,0,1,0,0,Medicine staff,2.0,2,2,TUESDAY,12,1,1,0,1,1,1,Medicine,,0.6267225042220878,0.1183643263674006,0.1227,0.127,0.9767,0.6804,0.0174,0.0,0.2759,0.1667,0.2083,0.0753,0.1,0.107,0.0,0.0,0.125,0.1318,0.9767,0.6929,0.0175,0.0,0.2759,0.1667,0.2083,0.077,0.1093,0.1115,0.0,0.0,0.1239,0.127,0.9767,0.6847,0.0175,0.0,0.2759,0.1667,0.2083,0.0766,0.1018,0.1089,0.0,0.0,reg oper spec account,block of flats,0.0937,Panel,No,0.0,0.0,0.0,0.0,-508.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
